ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11470,양천구,10200,목동,1,대지,0324,0053,(324-53),2024-03-13,15500,19.93,25.09,1.0,,,2002,오피스텔,중개거래,서울 양천구
2024,11530,구로구,10700,개봉동,1,대지,0306,0003,신세기,2024-03-13,45500,103.98,0.0,3.0,,,2003,아파트,중개거래,서울 금천구
2024,11740,강동구,10600,둔촌동,1,대지,0630,0000,둔촌푸르지오,2024-03-13,102000,59.98,0.0,6.0,,,2010,아파트,중개거래,서울 강동구
2024,11740,강동구,10800,성내동,1,대지,0199,0017,강동아너스빌,2024-03-13,13000,29.25,35.95,11.0,,,2002,오피스텔,중개거래,서울 강동구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35850,30.1,22.0,3.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,1,대지,0827,0058,금강펠리스201동202동,2024-03-12,24500,29.98,21.0,4.0,,,2020,연립다세대,직거래,
2024,11230,동대문구,10500,답십리동,1,대지,0498,0005,메트로팰리스,2024-03-12,9650,20.22,28.93,14.0,,,2005,오피스텔,중개거래,서울 동대문구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35500,30.1,22.0,2.0,,,2023,연립다세대,직거래,
2024,11215,광진구,10700,화양동,1,대지,0527,0000,KCC파크타운,2024-03-12,18200,25.79,37.36,6.0,,,2005,오피스텔,중개거래,서울 광진구
2024,11680,강남구,10100,역삼동,1,대지,0735,0017,역삼 푸르지오 시티,2024-03-12,26800,23.9,23.9,13.0,,,2016,오피스텔,중개거래,서울 강남구
2024,11560,영등포구,13000,양평동6가,1,대지,0020,0002,"아트리버빌D동,E동",2024-03-12,22800,29.82,19.0,5.0,,,2015,연립다세대,직거래,
2024,11290,성북구,13200,보문동3가,1,대지,0002,0000,현대I-PARK,2024-03-12,73000,59.49,0.0,9.0,,,2003,아파트,중개거래,서울 성북구
2024,11305,강북구,10300,수유동,1,대지,0461,0013,화계맨숀,2024-03-12,15000,58.51,0.0,4.0,,,1975,아파트,직거래,
2024,11680,강남구,11200,자곡동,1,대지,0653,0000,빌리브 파비오 더 까사,2024-03-12,81000,58.7,83.89,10.0,,,2022,오피스텔,중개거래,서울 강남구
2024,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),2024-03-12,53000,49.94,0.0,14.0,,,1990,아파트,중개거래,서울 도봉구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35300,29.95,22.0,2.0,,,2023,연립다세대,직거래,
2024,11290,성북구,13300,정릉동,1,대지,0402,0120,영풍하이츠,2024-03-12,21700,46.35,27.0,2.0,,,2002,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35700,29.95,22.0,4.0,,,2023,연립다세대,직거래,
2024,11650,서초구,10800,서초동,1,대지,1328,0007,대우도씨에빛,2024-03-12,34000,46.19,62.16,5.0,,,2003,오피스텔,중개거래,서울 서초구
2024,11470,양천구,10200,목동,1,대지,0404,0013,목동센트럴푸르지오,2024-03-12,170000,84.98,0.0,17.0,,,2015,아파트,중개거래,서울 양천구
2024,11110,종로구,18400,부암동,1,대지,0129,0021,부암빌라(가동),2024-03-12,16300,34.35,50.0,1.0,,,1988,연립다세대,중개거래,서울 종로구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35700,29.95,22.0,3.0,,,2023,연립다세대,직거래,
2024,11290,성북구,13300,정릉동,1,대지,0305,0005,장미원빌라B,2024-03-12,10000,37.26,22.0,-1.0,,,1995,연립다세대,중개거래,서울 성북구
2024,11305,강북구,10200,번동,1,대지,0148,0252,대림주택5차,2024-03-12,14000,36.16,20.0,-1.0,,,1993,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,34300,29.34,21.0,6.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10800,성내동,1,대지,0458,0001,한강파크빌,2024-03-12,38900,38.25,26.0,4.0,,,2018,연립다세대,중개거래,서울 강동구
2024,11560,영등포구,13000,양평동6가,1,대지,0007,0001,더하우스Ⅱ,2024-03-12,10500,14.79,8.0,3.0,,,2011,연립다세대,중개거래,서울 영등포구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,34300,28.77,21.0,5.0,,,2023,연립다세대,직거래,
2024,11620,관악구,10200,신림동,1,대지,1624,0018,광우빌라,2024-03-12,25800,44.97,36.0,1.0,,,1991,연립다세대,중개거래,서울 관악구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,34050,28.59,21.0,5.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28750,24.05,17.0,6.0,,,2023,연립다세대,직거래,
2024,11305,강북구,10300,수유동,1,대지,0252,0046,우성빌라(252-46),2024-03-12,12900,31.14,17.0,4.0,,,1994,연립다세대,중개거래,서울 중랑구
2024,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,2024-03-12,59000,59.9,0.0,9.0,,,2003,아파트,중개거래,서울 은평구
2024,11470,양천구,10300,신월동,1,대지,1081,0000,에코빌리지,2024-03-12,25800,28.57,18.0,2.0,,,2022,연립다세대,중개거래,서울 양천구
2024,11350,노원구,10300,공릉동,1,대지,0749,0000,공릉2신도브래뉴아파트,2024-03-12,60000,72.73,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11350,노원구,10300,공릉동,1,대지,0749,0000,공릉2신도브래뉴아파트,2024-03-12,60000,72.73,0.0,17.0,,,2002,아파트,중개거래,서울 노원구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28550,23.62,17.0,3.0,,,2023,연립다세대,직거래,
2024,11230,동대문구,10200,용두동,,,,,,2024-03-12,46000,30.72,38.0,0.0,,,1985,단독다가구,중개거래,서울 동대문구
2024,11305,강북구,10100,미아동,1,대지,0301,0045,에이스홈타운,2024-03-12,21000,38.88,23.0,5.0,,,2016,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28550,23.62,17.0,4.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28550,23.62,17.0,5.0,,,2023,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1130,0011,럭키빌라에이동,2024-03-12,20000,62.1,69.0,1.0,,,1983,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28300,23.62,17.0,2.0,,,2023,연립다세대,직거래,
2024,11350,노원구,10300,공릉동,1,대지,0380,0001,대동아파트2,2024-03-12,59900,84.81,0.0,3.0,,,1999,아파트,중개거래,서울 노원구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28100,23.22,17.0,3.0,,,2023,연립다세대,직거래,
2024,11305,강북구,10300,수유동,1,대지,0446,0001,대창그린빌,2024-03-12,25200,76.24,38.0,5.0,,,2009,연립다세대,직거래,
2024,11260,중랑구,10300,중화동,1,대지,0274,0049,센트럴파크(274-49),2024-03-12,32000,44.13,28.0,2.0,,,2014,연립다세대,중개거래,서울 중랑구
2024,11440,마포구,12300,망원동,1,대지,0439,0010,로얄센터빌,2024-03-12,42000,55.45,33.0,2.0,,,2016,연립다세대,중개거래,서울 마포구
2024,11740,강동구,11000,강일동,1,대지,0114,0000,강동리버스트4단지,2024-03-12,60000,59.99,0.0,12.0,,,2020,아파트,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,27800,23.22,17.0,2.0,,,2023,연립다세대,직거래,
2024,11560,영등포구,10900,영등포동8가,1,대지,0091,0000,당산푸르지오,2024-03-12,149000,133.34,0.0,3.0,,,2004,아파트,중개거래,서울 영등포구
2024,11440,마포구,12700,상암동,1,대지,1734,0000,상암 한화 오벨리스크,2024-03-12,10500,19.93,25.83,2.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11305,강북구,10100,미아동,1,대지,0783,0002,두산그린빌라,2024-03-12,25000,59.04,30.0,2.0,,,1995,연립다세대,중개거래,서울 강북구
2024,11380,은평구,10700,응암동,1,대지,0111,0048,프라임팰리스,2024-03-12,44500,71.16,0.0,3.0,,,2003,아파트,중개거래,서울 은평구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28100,23.22,17.0,4.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,28100,23.21,17.0,5.0,,,2023,연립다세대,직거래,
2024,11530,구로구,10200,구로동,1,대지,0740,0007,(740-7),2024-03-12,15000,35.1,0.0,5.0,,,1996,아파트,중개거래,서울 구로구
2024,11740,강동구,10200,고덕동,3,블럭,0001,0000,고덕강일 제일풍경채,2024-03-12,89200,84.1,0.0,11.0,분양권,,0,아파트,직거래,
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,27800,22.93,17.0,6.0,,,2023,연립다세대,직거래,
2024,11305,강북구,10100,미아동,,,,,,2024-03-12,50000,151.36,99.0,0.0,,,1989,단독다가구,중개거래,서울 강북구
2024,11215,광진구,10500,자양동,1,대지,0646,0012,마이빌6-BEST,2024-03-12,40000,41.76,23.0,4.0,,,2003,연립다세대,중개거래,서울 광진구
2024,11620,관악구,10200,신림동,1,대지,0652,0134,(652-134),2024-03-12,19000,43.77,44.0,2.0,,,1981,연립다세대,중개거래,서울 영등포구
2024,11305,강북구,10200,번동,,,,,,2024-03-12,60000,177.8,119.0,0.0,,,1994,단독다가구,직거래,
2024,11380,은평구,10300,불광동,1,대지,0105,0029,우정빌라(105-29),2024-03-12,26500,81.9,43.0,4.0,,,2006,연립다세대,중개거래,서울 은평구
2024,11740,강동구,10300,상일동,1,대지,0274,0005,상일프라임,2024-03-12,35850,30.1,22.0,4.0,,,2023,연립다세대,직거래,
2024,11320,도봉구,10800,도봉동,1,대지,0595,0000,럭키,2024-03-12,35000,84.86,0.0,3.0,,,1992,아파트,직거래,
2024,11440,마포구,11200,현석동,1,대지,0222,0000,강변힐스테이트,2024-03-11,125000,84.85,0.0,9.0,,,2004,아파트,중개거래,서울 마포구
2024,11470,양천구,10200,목동,1,대지,0722,0005,세종그랑시아,2024-03-11,100000,111.1,0.0,14.0,,,2003,아파트,중개거래,서울 양천구
2024,11410,서대문구,11700,연희동,1,대지,0067,0003,(67-3),2024-03-11,71000,96.6,59.0,4.0,,,2012,연립다세대,중개거래,서울 서대문구
2024,11380,은평구,11400,진관동,1,대지,0150,0000,은평뉴타운기자촌11단지,2024-03-11,77700,84.78,0.0,10.0,,,2015,아파트,중개거래,서울 은평구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,43200,57.51,34.0,3.0,,,2023,연립다세대,직거래,
2024,11740,강동구,10500,길동,1,대지,0347,0006,그린파크빌,2024-03-11,33500,50.53,30.0,3.0,,,2010,연립다세대,직거래,
2024,11140,중구,16200,신당동,1,대지,0415,0006,훼미리타운(415-6),2024-03-11,39000,64.48,33.0,5.0,,,2009,연립다세대,직거래,
2024,11500,강서구,10900,방화동,1,대지,0897,0000,마곡일성트루엘아파트,2024-03-11,78800,72.03,0.0,6.0,,,2013,아파트,중개거래,서울 강서구
2024,11680,강남구,10300,개포동,1,대지,1224,0004,예가풍경채3차,2024-03-11,61000,37.43,22.0,3.0,,20240315,2019,연립다세대,중개거래,서울 용산구
2024,11500,강서구,10300,화곡동,1,대지,0936,0005,(936-5),2024-03-11,26800,28.28,35.73,4.0,,,2021,오피스텔,직거래,
2024,11410,서대문구,11600,창천동,1,대지,0004,0117,(4-117),2024-03-11,12000,53.88,27.0,3.0,,,1982,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,42750,57.51,34.0,2.0,,,2023,연립다세대,직거래,
2024,11530,구로구,10800,오류동,1,대지,0343,0000,금강(343),2024-03-11,61000,84.98,0.0,1.0,,,2003,아파트,중개거래,경기 시흥시
2024,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,2024-03-11,50500,84.94,0.0,1.0,,,1995,아파트,중개거래,서울 도봉구
2024,11560,영등포구,11000,여의도동,1,대지,0061,0000,여의도금호리첸시아,2024-03-11,33000,33.9,42.99,3.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11440,마포구,10400,도화동,1,대지,0353,0000,현대홈타운,2024-03-11,73500,84.95,0.0,6.0,,,2000,아파트,직거래,
2024,11230,동대문구,10400,전농동,,,,,,2024-03-11,54000,32.43,50.0,0.0,,,1985,단독다가구,중개거래,서울 동대문구
2024,11500,강서구,10300,화곡동,1,대지,1084,0026,모닝빌,2024-03-11,12400,36.18,19.0,5.0,,,2002,연립다세대,직거래,
2024,11545,금천구,10300,시흥동,,,,,,2024-03-11,56000,218.16,148.0,0.0,,,1986,단독다가구,중개거래,서울 금천구
2024,11560,영등포구,12800,양평동4가,1,대지,0137,0000,르네상스빌B,2024-03-11,20700,29.99,15.0,2.0,,,2010,연립다세대,중개거래,서울 영등포구
2024,11215,광진구,10500,자양동,1,대지,0638,0012,대원빌11차,2024-03-11,39000,29.68,16.0,3.0,,,2015,연립다세대,중개거래,서울 광진구
2024,11305,강북구,10400,우이동,1,대지,0342,0000,대우,2024-03-11,50000,84.93,0.0,3.0,,,2000,아파트,중개거래,서울 관악구
2024,11650,서초구,10100,방배동,1,대지,0464,0003,둥지,2024-03-11,59000,59.99,36.0,1.0,,,2006,연립다세대,중개거래,서울 서초구
2024,11200,성동구,11400,성수동1가,1,대지,0072,0069,성수동 뉴타운오피스텔,2024-03-11,25000,26.86,34.98,10.0,,,2003,오피스텔,중개거래,서울 성동구
2024,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,2024-03-11,84500,114.99,0.0,25.0,,,2001,아파트,중개거래,서울 구로구
2024,11590,동작구,10100,노량진동,,,,,,2024-03-11,141000,132.43,121.0,0.0,,,1970,단독다가구,중개거래,서울 동작구
2024,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,2024-03-11,65000,59.99,0.0,3.0,,,2005,아파트,중개거래,서울 관악구
2024,11260,중랑구,10100,면목동,1,대지,0371,0134,동서울연립,2024-03-11,21000,58.3,28.0,2.0,,,1984,연립다세대,직거래,
2024,11680,강남구,10600,대치동,1,대지,0316,0000,은마,2024-03-11,220000,76.79,0.0,1.0,,,1979,아파트,중개거래,서울 강남구
2024,11545,금천구,10300,시흥동,1,대지,0003,0226,산장빌라B,2024-03-11,22000,69.5,37.0,1.0,,,2002,연립다세대,직거래,
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,36700,47.65,28.0,5.0,,,2023,연립다세대,직거래,
2024,11545,금천구,10100,가산동,1,대지,0776,0000,가산대명벨리온,2024-03-11,12000,16.61,25.8,10.0,,,2017,오피스텔,중개거래,서울 금천구
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,2024-03-11,45000,39.98,0.0,8.0,,,2001,아파트,중개거래,서울 동대문구
2024,11470,양천구,10200,목동,1,대지,0318,0092,목동쉐르빌,2024-03-11,23500,61.38,28.0,3.0,,,2003,연립다세대,직거래,
2024,11545,금천구,10100,가산동,1,대지,0233,0005,가산센트럴 푸르지오시티,2024-03-11,14000,17.62,25.32,18.0,,,2020,오피스텔,중개거래,서울 금천구
2024,11170,용산구,11100,청파동3가,1,대지,0132,0195,지영시티빌,2024-03-11,46000,66.69,37.0,1.0,,,1995,연립다세대,직거래,
2024,11470,양천구,10300,신월동,1,대지,0024,0005,강국,2024-03-11,30700,60.35,0.0,1.0,,,2006,아파트,중개거래,서울 양천구
2024,11305,강북구,10200,번동,1,대지,0234,0000,주공4단지,2024-03-11,37000,44.89,0.0,15.0,,,1991,아파트,중개거래,서울 강북구
2024,11620,관악구,10100,봉천동,1,대지,0196,0244,(196-244),2024-03-11,40000,64.36,35.0,2.0,,,2003,연립다세대,중개거래,서울 관악구
2024,11215,광진구,10500,자양동,1,대지,0861,0000,자양호반써밋,2024-03-11,79000,40.28,0.0,16.0,,,2021,아파트,중개거래,서울 광진구
2024,11410,서대문구,11900,북가좌동,1,대지,0279,0025,미소지움빌(279-25),2024-03-11,17000,25.08,19.0,3.0,,,2014,연립다세대,직거래,
2024,11410,서대문구,11800,홍은동,,,,,,2024-03-11,36500,52.89,106.0,0.0,,,1970,단독다가구,직거래,
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,38450,52.49,31.0,5.0,,,2023,연립다세대,직거래,
2024,11560,영등포구,11600,당산동6가,1,대지,0233,0001,강변리치빌,2024-03-11,17100,14.66,8.0,5.0,,,2014,연립다세대,중개거래,서울 영등포구
2024,11260,중랑구,10100,면목동,,,,,,2024-03-11,22500,190.63,106.0,0.0,,,1990,단독다가구,직거래,
2024,11380,은평구,10100,수색동,1,대지,0416,0001,진흥엣세벨,2024-03-11,57500,57.5,0.0,3.0,,,2003,아파트,중개거래,서울 은평구
2024,11440,마포구,12200,합정동,1,대지,0436,0012,이레쉐르빌B동,2024-03-11,34000,31.14,25.0,2.0,,,2009,연립다세대,중개거래,서울 마포구
2024,11305,강북구,10300,수유동,1,대지,0249,0018,은진하이빌(249-18),2024-03-11,24000,49.99,30.0,4.0,,,2011,연립다세대,중개거래,서울 강북구
2024,11320,도봉구,10600,방학동,1,대지,0719,0002,북한산현대렉시온오피스텔,2024-03-11,11800,26.4,34.42,6.0,,,2004,오피스텔,중개거래,서울 도봉구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,38450,52.49,31.0,4.0,,,2023,연립다세대,직거래,
2024,11560,영등포구,12700,양평동3가,1,대지,0017,0001,양평동 우림보보카운티 오피스텔,2024-03-11,8150,16.25,24.43,3.0,,,2003,오피스텔,중개거래,서울 영등포구
2024,11740,강동구,10900,천호동,1,대지,0291,0039,골드Cherevill,2024-03-11,31500,41.07,30.0,2.0,,,2016,연립다세대,중개거래,서울 강동구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,41300,54.35,32.0,4.0,,,2023,연립다세대,직거래,
2024,11320,도봉구,10700,창동,1,대지,0601,0097,북한산팰리스(601-97),2024-03-11,16500,28.77,13.0,7.0,,,2014,연립다세대,중개거래,서울 도봉구
2024,11620,관악구,10100,봉천동,1,대지,1707,0001,은천2단지아파트,2024-03-11,52000,49.95,0.0,3.0,,,2000,아파트,직거래,
2024,11620,관악구,10200,신림동,1,대지,0652,0134,(652-134),2024-03-11,19000,43.77,44.0,2.0,,20240312,1981,연립다세대,중개거래,서울 영등포구
2024,11200,성동구,10200,하왕십리동,1,대지,1050,0000,한진해모로,2024-03-11,105500,112.26,0.0,21.0,,,2001,아파트,중개거래,서울 성동구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,40000,55.29,33.0,3.0,,,2023,연립다세대,직거래,
2024,11590,동작구,10200,상도동,1,대지,0299,0246,천수빌라C동,2024-03-11,22000,34.92,23.0,2.0,,,1992,연립다세대,중개거래,서울 서초구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,41000,56.8,34.0,3.0,,,2023,연립다세대,직거래,
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2024-03-11,74500,59.94,0.0,7.0,,,2008,아파트,중개거래,서울 중구
2024,11500,강서구,10500,마곡동,1,대지,0776,0000,마곡 파크뷰 대방디엠시티 오피스텔,2024-03-11,35500,35.22,51.9,13.0,,,2019,오피스텔,중개거래,서울 강서구
2024,11530,구로구,10200,구로동,1,대지,0651,0002,퀸즈파크 구일,2024-03-11,13500,17.36,23.54,9.0,,,2019,오피스텔,중개거래,서울 구로구
2024,11350,노원구,10500,상계동,1,대지,0434,0071,미래하이츠,2024-03-11,40550,56.8,34.0,2.0,,,2023,연립다세대,직거래,
2024,11500,강서구,10300,화곡동,1,대지,0362,0099,OK빌라,2024-03-10,24500,51.2,34.0,2.0,,,2008,연립다세대,직거래,
2024,11410,서대문구,11200,대현동,1,대지,0144,0000,신촌럭키,2024-03-10,96000,83.38,0.0,13.0,,,1999,아파트,중개거래,서울 서대문구
2024,11470,양천구,10300,신월동,1,대지,1077,0000,목동센트럴아이파크위브3단지,2024-03-10,86400,59.88,0.0,6.0,,,2020,아파트,중개거래,서울 양천구
2024,11260,중랑구,10600,신내동,1,대지,0817,0000,신내 데시앙포레,2024-03-10,64500,84.62,0.0,15.0,,,2013,아파트,중개거래,서울 중랑구
2024,11260,중랑구,10600,신내동,1,대지,0437,0000,벽산,2024-03-10,58000,84.93,0.0,16.0,,,2000,아파트,중개거래,서울 중랑구
2024,11200,성동구,10900,금호동1가,1,대지,0280,0000,이편한세상금호파크힐스,2024-03-10,165700,84.93,0.0,15.0,,,2019,아파트,중개거래,서울 성동구
2024,11545,금천구,10300,시흥동,1,대지,0219,0016,"첼시하우스10(C동,D동)",2024-03-10,45500,59.81,43.0,4.0,,,2023,연립다세대,직거래,
2024,11620,관악구,10100,봉천동,1,대지,0861,0007,CO-OP RESIDENCE/서울대입구,2024-03-09,16800,26.67,38.11,9.0,,,2005,오피스텔,중개거래,서울 관악구
2024,11305,강북구,10300,수유동,1,대지,0710,0005,천지아트빌,2024-03-09,24500,41.11,25.0,3.0,,,2013,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10900,천호동,1,대지,0289,0019,아트팰리스,2024-03-09,40000,39.72,25.0,2.0,,,2020,연립다세대,중개거래,서울 강동구
2024,11440,마포구,10800,대흥동,1,대지,0012,0027,이대역 푸르지오 시티,2024-03-09,25000,29.14,40.07,10.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,2024-03-09,12400,26.38,41.3,11.0,,,2004,오피스텔,중개거래,서울 영등포구
2024,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,2024-03-09,30300,33.18,0.0,2.0,,,1996,아파트,중개거래,서울 중랑구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-09,39800,44.64,0.0,2.0,,,1998,아파트,중개거래,서울 구로구
2024,11470,양천구,10300,신월동,1,대지,1027,0000,양천벽산블루밍2단지,2024-03-09,58000,59.98,0.0,12.0,,,2006,아파트,중개거래,서울 양천구
2024,11320,도봉구,10700,창동,1,대지,0608,0064,(608-64),2024-03-09,18000,46.81,64.16,2.0,,,null,오피스텔,중개거래,서울 도봉구
2024,11215,광진구,10300,구의동,1,대지,0023,0007,은성빌라,2024-03-09,19000,45.18,25.0,1.0,,,1992,연립다세대,중개거래,서울 광진구
2024,11530,구로구,10200,구로동,1,대지,1265,0000,구로두산,2024-03-09,61500,63.33,0.0,14.0,,,1998,아파트,중개거래,서울 구로구
2024,11260,중랑구,10100,면목동,1,대지,1500,0000,두산1,2024-03-09,55000,59.76,0.0,3.0,,,1993,아파트,중개거래,서울 중랑구
2024,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,2024-03-09,185000,133.42,0.0,16.0,,,2003,아파트,중개거래,서울 영등포구
2024,11410,서대문구,12000,남가좌동,1,대지,0387,0000,디엠씨엘가,2024-03-09,27500,26.7,0.0,9.0,,,2017,아파트,중개거래,서울 서대문구
2024,11290,성북구,13400,길음동,1,대지,1279,0000,길음뉴타운1단지(래미안길음1차),2024-03-09,76000,59.99,0.0,10.0,,20240312,2003,아파트,중개거래,서울 성북구
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2024-03-09,51000,49.5,0.0,3.0,,,1990,아파트,중개거래,서울 노원구
2024,11590,동작구,10900,신대방동,1,대지,0360,0017,신동아,2024-03-09,49700,48.18,0.0,10.0,,,1993,아파트,중개거래,서울 동작구
2024,11680,강남구,10800,논현동,1,대지,0137,0001,논현빌(137-1),2024-03-09,17300,14.37,9.0,2.0,,,2013,연립다세대,중개거래,서울 강남구
2024,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,2024-03-09,73500,60.0,0.0,6.0,,,2021,아파트,중개거래,서울 노원구
2024,11500,강서구,10300,화곡동,1,대지,0806,0002,로얄하이츠(806-2),2024-03-09,17000,34.6,20.0,4.0,,,2010,연립다세대,중개거래,서울 강서구
2024,11560,영등포구,12100,문래동3가,1,대지,0054,0000,문래자이,2024-03-09,154000,121.53,0.0,17.0,,,2001,아파트,중개거래,서울 영등포구
2024,11110,종로구,11500,사직동,1,대지,0009,0000,광화문스페이스본(101동~105동),2024-03-09,173500,131.44,0.0,9.0,,,2008,아파트,중개거래,서울 종로구
2024,11590,동작구,10400,본동,1,대지,0482,0000,유원강변,2024-03-09,125000,84.28,0.0,10.0,,,2000,아파트,중개거래,서울 동작구
2024,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,2024-03-09,65000,48.37,0.0,3.0,,,2021,아파트,중개거래,서울 노원구
2024,11500,강서구,10100,염창동,1,대지,0262,0002,대림,2024-03-09,70800,59.94,0.0,9.0,,,1999,아파트,중개거래,서울 강서구
2024,11380,은평구,10700,응암동,1,대지,0764,0000,백련산힐스테이트4차,2024-03-09,92000,84.98,0.0,12.0,,,2018,아파트,중개거래,서울 은평구
2024,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,2024-03-09,59800,70.52,0.0,9.0,,,1987,아파트,중개거래,서울 구로구
2024,11530,구로구,10200,구로동,1,대지,0685,0124,중앙하이츠,2024-03-09,59800,70.52,0.0,9.0,,20240311,1987,아파트,중개거래,서울 구로구
2024,11440,마포구,12400,연남동,1,대지,0564,0042,코디골드하우스A동,2024-03-09,47500,67.89,30.0,4.0,,,2003,연립다세대,중개거래,서울 마포구
2024,11740,강동구,10600,둔촌동,1,대지,0611,0006,그린하이츠빌라,2024-03-09,28700,69.8,36.0,2.0,,,1996,연립다세대,중개거래,서울 강동구
2024,11260,중랑구,10100,면목동,1,대지,0134,0039,고암아트,2024-03-09,12800,29.26,15.0,1.0,,,2001,연립다세대,중개거래,서울 중랑구
2024,11290,성북구,12500,안암동5가,,,,,,2024-03-09,104000,221.31,112.0,0.0,,,1997,단독다가구,중개거래,서울 성북구
2024,11710,송파구,11200,오금동,1,대지,0135,0000,송파두산위브,2024-03-09,90000,59.98,0.0,25.0,,,2019,아파트,중개거래,서울 송파구
2024,11530,구로구,10200,구로동,1,대지,1259,0000,구일우성,2024-03-09,67800,84.49,0.0,7.0,,,1998,아파트,중개거래,서울 구로구
2024,11200,성동구,10700,행당동,1,대지,0380,0000,서울숲리버뷰자이,2024-03-09,190000,84.96,0.0,28.0,,,2018,아파트,중개거래,서울 성동구
2024,11590,동작구,10200,상도동,1,대지,0521,0000,포스코더샵,2024-03-09,160000,161.48,0.0,1.0,,,2007,아파트,중개거래,서울 동작구
2024,11545,금천구,10200,독산동,1,대지,1007,0013,e편한세상독산더타워,2024-03-09,67500,59.62,0.0,10.0,,,2019,아파트,중개거래,서울 금천구
2024,11200,성동구,11100,금호동3가,1,대지,0519,0001,(519-1),2024-03-09,56000,35.37,24.0,-1.0,,,1990,연립다세대,중개거래,서울 성동구
